"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15"
"1",0.0727699530516432,0.10093896713615,0.0868544600938967,0.07981220657277,0.0375586854460094,0.0375586854460094,0.0586854460093897,0.0375586854460094,0.0938967136150235,0.150234741784038,0.0446009389671362,0.0446009389671362,0.0516431924882629,0.0586854460093897,0.0446009389671362
"2",0.0596205962059621,0.157181571815718,0.0921409214092141,0.0758807588075881,0.035230352303523,0.02710027100271,0.035230352303523,0.0514905149051491,0.0758807588075881,0.140921409214092,0.02710027100271,0.0514905149051491,0.0840108401084011,0.035230352303523,0.0514905149051491
"3",0.0698412698412698,0.241269841269841,0.0412698412698413,0.0698412698412698,0.0317460317460317,0.0507936507936508,0.0317460317460317,0.0317460317460317,0.0603174603174603,0.155555555555556,0.0507936507936508,0.0317460317460317,0.0603174603174603,0.0317460317460317,0.0412698412698413
"4",0.0316301703163017,0.403892944038929,0.0462287104622871,0.0462287104622871,0.0316301703163017,0.0316301703163017,0.0462287104622871,0.0316301703163017,0.0389294403892944,0.0827250608272506,0.0462287104622871,0.0389294403892944,0.0681265206812652,0.024330900243309,0.0316301703163017
"5",0.0568475452196382,0.382428940568475,0.0645994832041344,0.041343669250646,0.041343669250646,0.041343669250646,0.0801033591731266,0.0335917312661499,0.0335917312661499,0.0568475452196382,0.0258397932816537,0.0335917312661499,0.041343669250646,0.0335917312661499,0.0335917312661499
"6",0.0407124681933842,0.323155216284987,0.0636132315521628,0.0407124681933842,0.0330788804071247,0.0483460559796438,0.0483460559796438,0.0483460559796438,0.0636132315521628,0.0483460559796438,0.0483460559796438,0.10941475826972,0.0254452926208651,0.0330788804071247,0.0254452926208651
"7",0.036231884057971,0.155797101449275,0.101449275362319,0.0579710144927536,0.0471014492753623,0.036231884057971,0.036231884057971,0.0579710144927536,0.0905797101449275,0.0579710144927536,0.036231884057971,0.144927536231884,0.0471014492753623,0.0579710144927536,0.036231884057971
"8",0.0673758865248227,0.0780141843971631,0.099290780141844,0.0673758865248227,0.0354609929078014,0.0567375886524823,0.0354609929078014,0.0567375886524823,0.099290780141844,0.0780141843971631,0.0780141843971631,0.141843971631206,0.0354609929078014,0.0354609929078014,0.0354609929078014
"9",0.0517799352750809,0.0614886731391586,0.0711974110032362,0.0517799352750809,0.0711974110032362,0.0323624595469256,0.0517799352750809,0.0711974110032362,0.0809061488673139,0.110032362459547,0.0906148867313916,0.110032362459547,0.0517799352750809,0.0517799352750809,0.0420711974110032
"10",0.0489296636085627,0.140672782874618,0.0489296636085627,0.0397553516819572,0.0856269113149847,0.0305810397553517,0.0305810397553517,0.0397553516819572,0.0764525993883792,0.140672782874618,0.0948012232415902,0.113149847094801,0.0397553516819572,0.0397553516819572,0.0305810397553517
"11",0.0297619047619048,0.101190476190476,0.0386904761904762,0.0476190476190476,0.0654761904761905,0.0476190476190476,0.0833333333333333,0.0654761904761905,0.0565476190476191,0.145833333333333,0.101190476190476,0.0833333333333333,0.0476190476190476,0.0476190476190476,0.0386904761904762
"12",0.0378787878787879,0.140151515151515,0.0492424242424242,0.0606060606060606,0.0492424242424242,0.0492424242424242,0.071969696969697,0.071969696969697,0.0606060606060606,0.140151515151515,0.0833333333333333,0.0606060606060606,0.0378787878787879,0.0492424242424242,0.0378787878787879
"13",0.0573476702508961,0.100358422939068,0.0465949820788531,0.0788530465949821,0.03584229390681,0.0465949820788531,0.0896057347670251,0.0573476702508961,0.0681003584229391,0.121863799283154,0.0788530465949821,0.111111111111111,0.03584229390681,0.03584229390681,0.03584229390681
"14",0.0456140350877193,0.119298245614035,0.056140350877193,0.108771929824561,0.0350877192982456,0.056140350877193,0.0666666666666667,0.0456140350877193,0.0456140350877193,0.119298245614035,0.0666666666666667,0.087719298245614,0.056140350877193,0.0350877192982456,0.056140350877193
"15",0.0484848484848485,0.103030303030303,0.0484848484848485,0.0666666666666667,0.0484848484848485,0.0303030303030303,0.0575757575757576,0.0484848484848485,0.0666666666666667,0.166666666666667,0.0939393939393939,0.103030303030303,0.0393939393939394,0.0393939393939394,0.0393939393939394
"16",0.0340136054421769,0.0442176870748299,0.0340136054421769,0.0748299319727891,0.054421768707483,0.0442176870748299,0.0340136054421769,0.054421768707483,0.0850340136054422,0.197278911564626,0.105442176870748,0.0748299319727891,0.054421768707483,0.0340136054421769,0.0748299319727891
"17",0.0416666666666667,0.0494791666666667,0.0338541666666667,0.0885416666666667,0.0260416666666667,0.0416666666666667,0.0572916666666667,0.0494791666666667,0.0572916666666667,0.322916666666667,0.0572916666666667,0.0338541666666667,0.0494791666666667,0.0338541666666667,0.0572916666666667
"18",0.0459770114942529,0.0373563218390805,0.0373563218390805,0.0890804597701149,0.028735632183908,0.028735632183908,0.0545977011494253,0.0373563218390805,0.0373563218390805,0.35632183908046,0.0545977011494253,0.028735632183908,0.0373563218390805,0.0545977011494253,0.0718390804597701
"19",0.0426666666666667,0.0426666666666667,0.0266666666666667,0.0666666666666667,0.0346666666666667,0.0266666666666667,0.0266666666666667,0.0266666666666667,0.0586666666666667,0.402666666666667,0.0586666666666667,0.0266666666666667,0.0586666666666667,0.0346666666666667,0.0666666666666667
"20",0.0427350427350427,0.0427350427350427,0.0427350427350427,0.0555555555555556,0.0555555555555556,0.0427350427350427,0.0555555555555556,0.0683760683760684,0.0555555555555556,0.222222222222222,0.0683760683760684,0.0683760683760684,0.0683760683760684,0.0427350427350427,0.0683760683760684
"21",0.0416666666666667,0.0541666666666667,0.0541666666666667,0.0416666666666667,0.0416666666666667,0.0541666666666667,0.0541666666666667,0.0666666666666667,0.0916666666666667,0.166666666666667,0.0791666666666667,0.0791666666666667,0.0666666666666667,0.0541666666666667,0.0541666666666667
"22",0.0822510822510823,0.0692640692640693,0.0822510822510823,0.0562770562770563,0.0562770562770563,0.0562770562770563,0.0562770562770563,0.0432900432900433,0.0692640692640693,0.121212121212121,0.0432900432900433,0.121212121212121,0.0432900432900433,0.0562770562770563,0.0432900432900433
"23",0.0650406504065041,0.0528455284552846,0.0650406504065041,0.040650406504065,0.0528455284552846,0.0650406504065041,0.0650406504065041,0.040650406504065,0.113821138211382,0.126016260162602,0.0528455284552846,0.113821138211382,0.040650406504065,0.040650406504065,0.0650406504065041
"24",0.0736434108527132,0.0736434108527132,0.0503875968992248,0.0387596899224806,0.062015503875969,0.0503875968992248,0.062015503875969,0.0503875968992248,0.0852713178294574,0.189922480620155,0.0387596899224806,0.0736434108527132,0.0387596899224806,0.0387596899224806,0.0736434108527132
"25",0.0366300366300366,0.0476190476190476,0.0366300366300366,0.0366300366300366,0.0476190476190476,0.0805860805860806,0.0366300366300366,0.0586080586080586,0.0476190476190476,0.322344322344322,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0476190476190476,0.0586080586080586
"26",0.0620915032679739,0.0326797385620915,0.042483660130719,0.0522875816993464,0.0522875816993464,0.0522875816993464,0.042483660130719,0.042483660130719,0.0522875816993464,0.297385620915033,0.0816993464052288,0.0522875816993464,0.042483660130719,0.042483660130719,0.0522875816993464
